"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0O860","2020-03-03 05:00:00","38.000","335.000","0.300","17.400","0.990","1013.500","","0.000","-99.000","-99.000","-99.000","19.800","","17.400",""
"C0R320","2020-03-03 05:00:00","7.000","69.000","9.200","20.700","0.730","1017.000","","0.000","17.000","81.000","","20.800","","20.500",""
"C0S980","2020-03-03 05:00:00","901.000","304.000","1.500","12.900","1.000","918.500","","0.000","-99.000","-99.000","-99.000","13.500","","12.900",""
"C0X110","2020-03-03 05:00:00","20.000","40.000","2.800","19.000","0.700","1016.300","","0.000","-99.000","-99.000","-99.000","20.700","","19.000",""
"C0V310","2020-03-03 05:00:00","46.000","279.000","1.100","19.500","0.820","1011.900","","0.000","-99.000","-99.000","-99.000","21.600","","19.500",""
"C0G620","2020-03-03 05:00:00","110.000","266.000","1.200","15.100","0.940","1005.400","","0.000","-99.000","-99.000","-99.000","17.000","","15.100",""
"C0AD50","2020-03-03 05:00:00","84.000","88.000","5.100","16.700","1.000","1009.900","","0.000","12.100","80.000","","16.700","","16.300",""
"C0A9A0","2020-03-03 05:00:00","24.000","104.000","3.100","16.900","0.870","1017.500","","0.000","-99.000","-99.000","-99.000","16.900","","16.400",""
"C0O830","2020-03-03 05:00:00","127.000","211.000","0.400","16.600","0.990","1004.100","","0.000","-99.000","-99.000","-99.000","18.900","","16.600",""
"C0S760","2020-03-03 05:00:00","1621.000","353.000","1.500","9.300","1.000","843.400","","0.000","-99.000","-99.000","-99.000","9.700","","9.300",""
"C0X160","2020-03-03 05:00:00","26.000","1.000","2.900","18.500","0.820","1015.800","","0.000","-99.000","-99.000","-99.000","20.700","","18.500",""
"C0C490","2020-03-03 05:00:00","157.000","89.000","1.300","16.200","0.810","1000.900","","0.000","-99.000","-99.000","-99.000","16.500","","16.000",""
"C0F970","2020-03-03 05:00:00","145.000","97.000","1.100","17.100","0.810","1000.900","","0.000","-99.000","-99.000","-99.000","18.000","","17.100",""
"C0R440","2020-03-03 05:00:00","1654.000","87.000","5.100","9.400","1.000","837.000","","0.000","10.300","87.000","","9.600","","9.100",""
"C0M690","2020-03-03 05:00:00","33.000","12.000","1.400","16.700","0.840","1014.400","","0.000","-99.000","-99.000","-99.000","18.300","","16.700",""
"C0V690","2020-03-03 05:00:00","30.000","40.000","2.500","19.700","0.780","1015.100","","0.000","-99.000","-99.000","-99.000","21.500","","19.600",""
"C0Z210","2020-03-03 05:00:00","126.000","0.000","0.000","16.500","0.990","1008.000","","0.000","-99.000","-99.000","-99.000","16.800","","16.400",""
"C0U770","2020-03-03 05:00:00","5.000","330.000","2.100","17.100","0.920","1020.600","","0.000","-99.000","-99.000","-99.000","17.500","","16.900",""
"C0Z080","2020-03-03 05:00:00","298.000","0.000","0.000","15.400","0.990","986.600","","0.000","-99.000","-99.000","-99.000","15.500","","15.100",""
"C0G640","2020-03-03 05:00:00","17.000","21.000","1.000","16.300","0.820","1019.700","","0.000","-99.000","-99.000","-99.000","17.500","","16.300",""
"C0X200","2020-03-03 05:00:00","61.000","301.000","1.500","16.500","0.950","1011.100","","0.000","-99.000","-99.000","-99.000","19.200","","16.500",""
"C0U900","2020-03-03 05:00:00","63.000","312.000","0.400","15.500","0.990","1015.300","","0.500","-99.000","-99.000","-99.000","15.600","","15.100",""
"C0Z230","2020-03-03 05:00:00","31.000","325.000","2.100","18.200","0.760","1018.400","","0.000","-99.000","-99.000","-99.000","18.300","","17.100",""
"C0C540","2020-03-03 05:00:00","46.000","44.000","1.500","15.900","0.820","1014.300","","0.000","-99.000","-99.000","-99.000","16.500","","15.500",""
"C0G770","2020-03-03 05:00:00","15.000","13.000","1.300","17.700","0.770","1017.300","","0.000","-99.000","-99.000","-99.000","18.500","","17.600",""
"C0V670","2020-03-03 05:00:00","20.000","356.000","2.900","19.000","0.760","1015.800","","0.000","-99.000","-99.000","-99.000","21.600","","19.000",""
"C0A870","2020-03-03 05:00:00","685.000","85.000","6.200","11.700","1.000","939.400","","0.500","-99.000","-99.000","-99.000","11.700","","11.200",""
"C0R220","2020-03-03 05:00:00","23.000","60.000","1.300","20.300","1.000","1015.700","","0.000","-99.000","-99.000","-99.000","22.000","","20.300",""
"C0Z220","2020-03-03 05:00:00","589.000","260.000","1.300","13.800","1.000","954.700","","0.000","-99.000","-99.000","-99.000","13.800","","13.700",""
"C0D560","2020-03-03 05:00:00","147.000","39.000","0.400","15.000","0.840","1002.700","","0.000","-99.000","-99.000","-99.000","16.300","","14.800",""
"C0I380","2020-03-03 05:00:00","258.000","0.000","0.000","17.800","0.870","988.100","","0.000","-99.000","-99.000","-99.000","18.500","","17.500",""
"C0Z020","2020-03-03 05:00:00","211.000","10.000","3.800","16.200","0.990","995.700","","0.000","-99.000","-99.000","-99.000","16.600","","16.200",""
"C0Z190","2020-03-03 05:00:00","62.000","0.000","0.100","18.000","1.000","1013.400","","0.000","-99.000","-99.000","-99.000","18.200","","18.000",""
"C0C710","2020-03-03 05:00:00","143.000","149.000","1.000","15.200","0.960","1003.200","","0.000","-99.000","-99.000","-99.000","15.800","","15.000",""
"C0D360","2020-03-03 05:00:00","523.000","263.000","0.300","12.600","0.980","957.200","","0.000","-99.000","-99.000","-99.000","12.600","","11.900",""
"C0C680","2020-03-03 05:00:00","228.000","99.000","4.300","15.000","0.840","991.300","","0.000","9.800","86.000","","15.000","","14.300",""
"C0X140","2020-03-03 05:00:00","17.000","41.000","1.300","17.400","0.810","1016.000","","0.000","-99.000","-99.000","-99.000","20.000","","17.400",""
"C0V710","2020-03-03 05:00:00","34.000","341.000","2.900","20.000","0.740","1013.800","","0.000","-99.000","-99.000","-99.000","22.000","","19.900",""
"C0G840","2020-03-03 05:00:00","32.000","353.000","0.800","15.700","0.920","1014.500","","0.000","-99.000","-99.000","-99.000","17.600","","15.500",""
"C0S890","2020-03-03 05:00:00","238.000","357.000","1.100","16.800","0.900","996.500","","0.000","-99.000","-99.000","-99.000","17.300","","16.800",""
"C0T820","2020-03-03 05:00:00","550.000","0.000","0.000","14.900","0.870","961.600","","0.000","-99.000","-99.000","-99.000","15.100","","14.800",""
"C0C650","2020-03-03 05:00:00","208.000","46.000","0.800","14.500","0.880","995.000","","0.000","-99.000","-99.000","-99.000","15.100","","14.400",""
"C0R600","2020-03-03 05:00:00","766.000","47.000","0.900","16.400","0.970","931.100","","0.000","-99.000","-99.000","-99.000","17.000","","16.400",""
"C0Z320","2020-03-03 05:00:00","646.000","0.000","0.000","13.400","1.000","946.900","","0.000","-99.000","-99.000","-99.000","13.400","","13.100",""
"C0V210","2020-03-03 05:00:00","734.000","0.000","0.000","16.700","0.910","936.600","","0.000","-99.000","-99.000","-99.000","18.200","","16.600",""
"C0K240","2020-03-03 05:00:00","1132.000","133.000","2.400","13.500","0.990","895.600","","0.000","-99.000","-99.000","-99.000","14.500","","13.400",""
"C0M520","2020-03-03 05:00:00","15.000","71.000","1.900","15.800","0.840","1016.700","","0.000","-99.000","-99.000","-99.000","18.100","","15.800",""
"C0A530","2020-03-03 05:00:00","300.000","87.000","1.600","14.300","0.990","985.600","","0.000","-99.000","-99.000","-99.000","14.300","","13.800",""
"C0E820","2020-03-03 05:00:00","220.000","0.000","0.000","12.700","0.930","994.000","","0.000","-99.000","-99.000","-99.000","14.500","","12.700",""
"C0K450","2020-03-03 05:00:00","35.000","321.000","1.800","16.500","0.780","1014.200","","0.000","-99.000","-99.000","-99.000","17.900","","16.500",""
"C0G760","2020-03-03 05:00:00","53.000","305.000","0.400","15.800","0.990","1015.300","","0.000","-99.000","-99.000","-99.000","17.800","","15.800",""
"CM0120","2020-03-03 05:00:00","4.000","42.000","3.500","18.600","0.750","1018.500","","0.000","-99.000","-99.000","-99.000","18.800","","17.800",""
"C0Z290","2020-03-03 05:00:00","946.000","0.000","0.000","12.600","1.000","914.700","","0.000","-99.000","-99.000","-99.000","12.600","","12.200",""
"C0V680","2020-03-03 05:00:00","40.000","3.000","2.600","18.800","0.800","1013.300","","0.000","-99.000","-99.000","-99.000","21.200","","18.800",""
"C0F9U0","2020-03-03 05:00:00","74.000","272.000","1.100","17.400","0.770","1009.900","","0.000","-99.000","-99.000","-99.000","18.500","","17.300",""
"C0AI10","2020-03-03 05:00:00","76.000","213.000","1.400","16.700","0.860","1010.400","","0.000","-99.000","-99.000","-99.000","17.200","","16.000",""
"C0V530","2020-03-03 05:00:00","34.000","47.000","0.800","17.300","1.000","1014.100","","0.000","-99.000","-99.000","-99.000","20.000","","17.300",""
"C0R550","2020-03-03 05:00:00","38.000","2.000","2.200","19.300","0.900","1014.400","","0.000","-99.000","-99.000","-99.000","20.700","","19.300",""
"C0F9L0","2020-03-03 05:00:00","253.000","41.000","1.000","15.200","0.900","988.900","","0.000","-99.000","-99.000","-99.000","16.000","","15.100",""
"C0A950","2020-03-03 05:00:00","60.000","87.000","4.100","17.500","0.840","1013.900","","0.000","-99.000","-99.000","-99.000","17.500","","16.300",""
"C0R160","2020-03-03 05:00:00","45.000","14.000","1.100","18.500","0.990","1012.200","","0.000","-99.000","-99.000","-99.000","20.500","","18.500",""
"C0F9S0","2020-03-03 05:00:00","43.000","340.000","1.200","17.200","0.760","1014.200","","0.000","-99.000","-99.000","-99.000","18.000","","17.100",""
"C0M820","2020-03-03 05:00:00","980.000","52.000","0.300","13.500","0.820","909.600","","0.000","-99.000","-99.000","-99.000","16.400","","13.500",""
"C0G870","2020-03-03 05:00:00","12.000","28.000","1.200","17.200","0.760","1018.600","","0.000","-99.000","-99.000","-99.000","17.900","","16.700",""
"C0R530","2020-03-03 05:00:00","16.000","3.000","1.700","19.300","0.790","1016.100","","0.000","-99.000","-99.000","-99.000","22.200","","19.300",""
"C0O840","2020-03-03 05:00:00","134.000","0.000","0.200","16.100","0.950","1001.200","","0.000","-99.000","-99.000","-99.000","17.900","","16.100",""
"C0A890","2020-03-03 05:00:00","40.000","0.000","0.000","15.000","0.990","1015.500","","0.000","-99.000","-99.000","-99.000","15.000","","14.800",""
"C0A660","2020-03-03 05:00:00","97.000","0.000","0.000","15.000","0.950","1008.800","","0.000","-99.000","-99.000","-99.000","15.200","","14.800",""
"C0T9H0","2020-03-03 05:00:00","725.000","338.000","2.400","13.100","0.990","939.100","","0.000","-99.000","-99.000","-99.000","13.200","","12.800",""
"C0R270","2020-03-03 05:00:00","51.000","11.000","2.500","20.100","0.870","1011.000","","0.000","-99.000","-99.000","-99.000","21.800","","20.100",""
"C0O980","2020-03-03 05:00:00","18.000","18.000","1.300","17.300","0.860","1017.600","","0.000","-99.000","-99.000","-99.000","19.500","","17.200",""
"C0T9I0","2020-03-03 05:00:00","152.000","0.000","0.000","16.100","0.960","1004.600","","3.000","-99.000","-99.000","-99.000","16.400","","15.800",""
"C0V760","2020-03-03 05:00:00","30.000","29.000","1.600","18.800","0.800","1015.300","","0.000","-99.000","-99.000","-99.000","21.500","","18.800",""
"C0AG90","2020-03-03 05:00:00","25.000","92.000","2.200","17.400","0.800","1017.400","","0.000","7.700","114.000","","17.400","","17.200",""
"C0R570","2020-03-03 05:00:00","37.000","3.000","1.700","19.600","0.830","1012.700","","0.000","-99.000","-99.000","-99.000","22.400","","19.600",""
"C0O900","2020-03-03 05:00:00","9.000","17.000","1.800","17.200","0.990","1017.700","","0.000","-99.000","-99.000","-99.000","19.400","","17.200",""
"C0AD00","2020-03-03 05:00:00","86.000","81.000","2.700","16.900","0.850","1010.300","","0.000","-99.000","-99.000","-99.000","16.900","","16.200",""
"C0V700","2020-03-03 05:00:00","24.000","20.000","1.700","20.000","0.740","1014.600","","0.000","-99.000","-99.000","-99.000","21.900","","19.900",""
"C0AH00","2020-03-03 05:00:00","38.000","44.000","2.100","16.100","0.990","1015.800","","0.000","-99.000","-99.000","-99.000","16.400","","15.700",""
"C0X080","2020-03-03 05:00:00","2.000","40.000","2.700","17.100","0.790","1018.300","","0.000","-99.000","-99.000","-99.000","19.100","","17.100",""
"C0G910","2020-03-03 05:00:00","42.000","327.000","0.700","16.200","0.850","1014.900","","0.000","-99.000","-99.000","-99.000","17.800","","16.200",""
"C0I480","2020-03-03 05:00:00","2165.000","0.000","0.000","4.900","0.940","790.800","","0.000","-99.000","-99.000","-99.000","7.400","","4.500",""
"C0A860","2020-03-03 05:00:00","362.000","0.000","0.100","13.500","1.000","978.300","","0.500","-99.000","-99.000","-99.000","13.500","","13.200",""
"C0U940","2020-03-03 05:00:00","25.000","0.000","0.100","15.400","0.990","1019.500","","1.000","-99.000","-99.000","-99.000","15.400","","14.800",""
"C0S970","2020-03-03 05:00:00","19.000","321.000","0.900","19.500","0.780","1017.600","","0.000","-99.000","-99.000","-99.000","20.800","","18.800",""
"C0V260","2020-03-03 05:00:00","126.000","0.000","0.200","18.300","0.920","1003.500","","0.000","-99.000","-99.000","-99.000","20.400","","18.300",""
"C0H990","2020-03-03 05:00:00","3076.000","248.000","2.900","3.900","0.330","706.900","","0.000","-99.000","-99.000","-99.000","5.000","","3.100",""
"C0AH90","2020-03-03 05:00:00","660.000","0.000","0.000","12.200","0.990","948.000","","0.500","-99.000","-99.000","-99.000","12.300","","11.800",""
"C0W150","2020-03-03 05:00:00","42.000","61.000","4.500","14.900","0.680","1017.000","","0.000","-99.000","-99.000","-99.000","15.100","","14.600",""
"C0F000","2020-03-03 05:00:00","273.000","0.000","0.000","14.400","0.990","984.900","","0.000","-99.000","-99.000","-99.000","15.900","","14.300",""
"C0K410","2020-03-03 05:00:00","20.000","360.000","1.700","16.600","0.790","1015.800","","0.000","-99.000","-99.000","-99.000","18.000","","16.600",""
"C0R140","2020-03-03 05:00:00","740.000","131.000","0.600","14.500","1.000","936.700","","0.000","-99.000","-99.000","-99.000","16.200","","14.500",""
"C0V800","2020-03-03 05:00:00","256.000","270.000","0.500","19.600","0.880","986.900","","0.000","-99.000","-99.000","-99.000","21.600","","19.600",""
"C0S830","2020-03-03 05:00:00","288.000","189.000","0.400","17.100","0.880","989.400","","0.000","-99.000","-99.000","-99.000","17.200","","16.000",""
"C0S920","2020-03-03 05:00:00","98.000","0.000","0.000","16.700","0.940","1004.300","","0.000","-99.000","-99.000","-99.000","19.100","","16.700",""
"C0V640","2020-03-03 05:00:00","35.000","47.000","2.800","17.900","0.820","1014.500","","0.000","-99.000","-99.000","-99.000","21.000","","17.900",""
"C0AH80","2020-03-03 05:00:00","68.000","44.000","3.500","15.900","0.900","1011.800","","0.000","-99.000","-99.000","-99.000","16.000","","15.600",""
"C0K250","2020-03-03 05:00:00","12.000","14.000","1.100","15.500","0.870","1018.000","","0.000","-99.000","-99.000","-99.000","17.400","","15.400",""
"C0R840","2020-03-03 05:00:00","536.000","43.000","6.800","15.400","-99.000","957.400","","0.000","-99.000","-99.000","-99.000","15.800","","15.400",""
"C0I410","2020-03-03 05:00:00","180.000","0.000","0.000","17.300","0.790","997.500","","0.000","-99.000","-99.000","-99.000","17.800","","17.100",""
"C0M410","2020-03-03 05:00:00","245.000","343.000","1.200","17.700","0.860","986.300","","0.000","-99.000","-99.000","-99.000","19.600","","17.700",""
"C0F9Z0","2020-03-03 05:00:00","3193.000","311.000","2.500","5.800","0.240","696.800","","0.000","9.600","238.000","","8.400","","3.800",""
"C0G810","2020-03-03 05:00:00","26.000","307.000","1.200","16.900","0.840","1015.600","","0.000","-99.000","-99.000","-99.000","18.400","","16.900",""
"C0U650","2020-03-03 05:00:00","442.000","353.000","0.800","13.200","0.990","970.500","","0.000","-99.000","-99.000","-99.000","13.200","","12.700",""
"C0D660","2020-03-03 05:00:00","65.000","36.000","0.500","15.900","0.830","1011.800","","0.000","-99.000","-99.000","-99.000","17.000","","15.900",""
"C0E540","2020-03-03 05:00:00","32.000","106.000","0.300","13.700","0.920","1015.900","","0.000","-99.000","-99.000","-99.000","16.800","","13.700",""
"C0Z150","2020-03-03 05:00:00","27.000","237.000","2.000","17.700","0.950","1018.500","","0.000","-99.000","-99.000","-99.000","18.500","","17.700",""
